timestamp_recebimento,ip_origem,site,sequencia,latencia_ms
1784976390.083677,10.0.21.1,Laboratorios,62,2.778
1784976390.115950,10.0.31.1,Reitoria,12,1.587
1784976390.165325,10.0.11.1,Biblioteca,51,3.902
1784976390.189445,10.0.21.1,Laboratorios,63,2.761
1784976390.219338,10.0.31.1,Reitoria,13,1.642
1784976390.273823,10.0.11.1,Biblioteca,52,4.194
1784976390.295035,10.0.21.1,Laboratorios,64,2.875
1784976390.322540,10.0.31.1,Reitoria,14,1.495
1784976390.382506,10.0.11.1,Biblioteca,53,3.778
1784976390.400396,10.0.21.1,Laboratorios,65,2.595
1784976390.425382,10.0.31.1,Reitoria,15,1.438
1784976390.491202,10.0.11.1,Biblioteca,54,3.904
1784976390.505715,10.0.21.1,Laboratorios,66,2.685
1784976390.528898,10.0.31.1,Reitoria,16,1.645
1784976390.599244,10.0.11.1,Biblioteca,55,4.231
1784976390.611414,10.0.21.1,Laboratorios,67,2.875
1784976390.632279,10.0.31.1,Reitoria,17,1.403
1784976390.707548,10.0.11.1,Biblioteca,56,4.062
1784976390.716459,10.0.21.1,Laboratorios,68,2.464
1784976390.735507,10.0.31.1,Reitoria,18,1.426
1784976390.815448,10.0.11.1,Biblioteca,57,3.973
1784976390.821810,10.0.21.1,Laboratorios,69,2.424
1784976390.838404,10.0.31.1,Reitoria,19,1.470
1784976390.923275,10.0.11.1,Biblioteca,58,4.046
1784976390.927235,10.0.21.1,Laboratorios,70,2.660
1784976390.941736,10.0.31.1,Reitoria,20,1.605
1784976391.031460,10.0.11.1,Biblioteca,59,3.972
1784976391.032628,10.0.21.1,Laboratorios,71,2.668
1784976391.044470,10.0.31.1,Reitoria,21,1.404
1784976391.138457,10.0.21.1,Laboratorios,72,2.455
1784976391.139703,10.0.11.1,Biblioteca,60,3.442
1784976391.147880,10.0.31.1,Reitoria,22,1.388
1784976391.244647,10.0.21.1,Laboratorios,73,2.464
1784976391.247915,10.0.11.1,Biblioteca,61,3.806
1784976391.250820,10.0.31.1,Reitoria,23,1.326
1784976391.350017,10.0.21.1,Laboratorios,74,2.628
1784976391.353520,10.0.31.1,Reitoria,24,1.292
1784976391.355023,10.0.11.1,Biblioteca,62,3.363
1784976391.442057,10.0.31.1,Reitoria,5,34135.041
1784976391.455700,10.0.21.1,Laboratorios,75,2.429
1784976391.456611,10.0.31.1,Reitoria,25,1.365
1784976391.463100,10.0.11.1,Biblioteca,63,4.183
1784976391.559865,10.0.31.1,Reitoria,26,1.641
1784976391.560880,10.0.21.1,Laboratorios,76,2.656
1784976391.571146,10.0.11.1,Biblioteca,64,3.972
1784976391.662899,10.0.31.1,Reitoria,27,1.661
1784976391.666135,10.0.21.1,Laboratorios,77,2.522
1784976391.678768,10.0.11.1,Biblioteca,65,3.759
1784976391.765729,10.0.31.1,Reitoria,28,1.461
1784976391.771432,10.0.21.1,Laboratorios,78,2.609
1784976391.786758,10.0.11.1,Biblioteca,66,4.090
1784976391.868989,10.0.31.1,Reitoria,29,1.724
1784976391.876956,10.0.21.1,Laboratorios,79,2.907
1784976391.894984,10.0.11.1,Biblioteca,67,4.158
1784976391.972094,10.0.31.1,Reitoria,30,1.529
1784976391.982455,10.0.21.1,Laboratorios,80,2.639
1784976392.002987,10.0.11.1,Biblioteca,68,4.175
1784976392.075278,10.0.31.1,Reitoria,31,1.679
1784976392.088064,10.0.21.1,Laboratorios,81,2.882
1784976392.111305,10.0.11.1,Biblioteca,69,4.005
1784976392.178582,10.0.31.1,Reitoria,32,1.619
1784976392.193674,10.0.21.1,Laboratorios,82,2.630
1784976392.219262,10.0.11.1,Biblioteca,70,3.913
